19.04.2015                                                                                                                                  Dynamic List Display                                                                                                                                         1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  UPDID                    |OBJVERS|INFOCUBE     |ISOURCE                      |URPROGID                 |WIPROGID                 |       TIMESTMPCUBE|TSTPNM  |           TIMESTMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER   |BWAPPL|ACTIVFL|EXPERTMODE|STARTROUTINE|ODSPROGID                |TNAME|
|  ETXOP9OJZRK1AC3DSZQMSLCY7|D      |0WEB_O04     |80WEB_O03                    |EY74ZXLQQJ1DKOGI8B5OH8N9R|                         |20,070,226,150,134 |SAP     |20,070,507,151,420 |INA    |7.0/03 |20,070,328,140,819 |SAP     |      |       |          |        9998|F0BV59KC3WS1PUN2FYV7BKAFJ|     |
|  ETY6KN5GSZQNNF4XBDE0IYWXD|D      |0SM_ODB39    |0SM_DSWPBI_DB390             |EY7MVB2NJR7ZXRI1QOT27M78X|                         |20,051,118,144,905 |SAP     |20,051,118,145,402 |INA    |7.0/03 |20,051,118,145,402 |SAP     |      |       |          |            |F0CD0N18X4YO2XOLYCIL1XUEP|     |
|  EU0KXJ9TWGLE7NBTQPQ5S6FZT|D      |0RC_DS01     |0RC_CI_1                     |EYA18770N82QHZOY6157GTQBD|                         |20,020,220,200,340 |SAP     |20,020,222,190,452 |INA    |3.0/02 |20,020,222,190,452 |SAP     |      |       |          |            |F0ERDJ5M0LTEN5VIDOUQB5DH5|     |
|  EUBX4JYEVGQJ9MQPJLE1D64K7|D      |0UC_PRFDS    |0UC_PROFILE_ATTR             |EYLDF7VLM87VJZ3TYWT31TEVR|                         |20,050,331,125,218 |SAP     |20,050,331,125,308 |INA    |7.0/02 |20,050,331,125,308 |SAP     |      |       |          |            |F0Q3KJU6ZLYJP5AE6KILW521J|     |
|  EUCIPEPEH84IW672N11KX3EL3|D      |0UC_PROFILE  |80UC_PRFDS                   |EYLZ02ML7ZLV6IK72CGMLQOWN|                         |20,050,331,113,636 |SAP     |20,050,331,133,520 |INA    |7.0/02 |20,050,331,133,520 |SAP     |      |       |          |            |                         |     |
|  EUD8MJ9TQ6KGSXRO0YO7V3AL7|D      |0PS_DS011    |0CO_OM_NTW_3                 |EYMOX770GY1T3A4SGA39JQKWR|                         |20,041,208,110,753 |SAP     |20,041,208,111,126 |INA    |3.5/03 |20,041,208,111,126 |SAP     |      |       |          |            |F0RF2J5LUBSH8GBCNXSSE282J|     |
|  EUOPBURAPRR3JMYGDVVKHL791|D      |0RPM_PROGUI  |80RPM_DS01                   |EYY5MIOHGJ8FTZBKT7AM68HKL|                         |20,040,331,093,954 |SAP     |20,040,820,013,629 |INA    |3.5/03 |20,040,820,013,629 |SAP     |      |       |          |            |                         |     |
|  EUW0MYMYDJ969GIFG3IDJMYKQ|D      |0UCSS_C06    |0UC_ISU_26                   |EZ5GXMK54AQIJSVJVEXF8A8WA|F1A72YIQHOH6OZ2432MY2LW22|20,001,123,180,255 |SAP     |20,001,123,180,326 |INA    |3.0/01 |20,001,123,180,324 |SAP     |      |       |          |            |                         |     |
|  EV898HNR77ES52XWJF5E4RROK|D      |0CRM_CNFH    |80CRM_COH                    |70F1HGAO4OSX4EWZM01PE3VR5|                         |20,060,731,153,254 |SAP     |20,060,731,154,533 |INA    |7.0/03 |20,060,731,154,533 |SAP     |      |       |          |        9998|7MEFPCP7WK17H68SWXRK7OQM6|     |
|  EV8IJH8H6MLINWW8E71T0GOZD|D      |0BBP_DOC     |0BBP_DOC_HDR_1               |EZHYU55NXE2UY99CTIGUP3ZAX|                         |20,020,305,161,523 |SAP     |20,021,028,140,557 |INA    |3.1/01 |20,021,028,140,557 |SAP     |      |       |          |            |F1MOZH49ARTJ3FFX166DJFMGP|     |
|  EVQVSBD53VY611A9GYDPZDZF7|D      |0REFX_C02    |0REFX_2                      |F00C2ZABUNFIBDNDW9SRO19QR|F2528B8X8166GJTY3XIAICWWJ|20,080,521,205,610 |SAP     |20,080,521,211,306 |INA    |7.0/04 |20,080,521,211,306 |SAP     |      |       |          |            |                         |     |
|  EVUTB0HSS4QZJR90KN19Z3DLS|D      |0QM_C11      |2LIS_05_UDN                  |F049LOEZIW8BU3M4ZYGBNQNXC|F28ZR0DKW9YZZ9SP7M5UI2B34|20,000,912,134,459 |SAP     |20,000,913,125,315 |INA    |2.1/01 |20,000,913,125,312 |SAP     |      |       |          |            |                         |     |
|  EW6TC4IPEGSWRX274SF48L0UI|A      |0BWTC_C02    |0BWTC_C02                    |F0G9MSFW58A929FBK3U5X8B62|F2KZS4EHIM0X7FLVRRJORJYBU|20,000,416,115,607 |SAP     |20,010,509,105,508 |ACT    |2.0/02 |20,010,509,105,506 |SAP     |      |X      |          |            |                         |     |
|  EW6TC4IPEGSWRX274SF48L0UI|D      |0BWTC_C02    |0BWTC_C02                    |F0G9MSFW58A929FBK3U5X8B62|F2KZS4EHIM0X7FLVRRJORJYBU|20,010,831,060,013 |SAP     |20,010,903,075,528 |INA    |3.0/01 |20,010,903,075,528 |SAP     |      |       |          |            |                         |     |
|  EW6TC4IPEGSWRX274SF48L0UI|M      |0BWTC_C02    |0BWTC_C02                    |F0G9MSFW58A929FBK3U5X8B62|F2KZS4EHIM0X7FLVRRJORJYBU|20,000,416,115,607 |SAP     |20,010,509,105,508 |ACT    |2.0/02 |20,010,509,105,506 |SAP     |      |X      |          |            |                         |     |
|  EWC2E8FCW6NCSWA75XMVO2FU3|D      |0TB_DS15     |80TB_DS24                    |F0LIOWCJMY4P38NBL91XCPQ5N|                         |20,080,408,132,847 |SAP     |20,090,709,094,656 |INA    |7.0/04 |20,090,709,094,656 |SAP     |      |       |          |        9998|F2Q8U8B50BVD8ETVSWRG71DBF|     |
|  EWGC3T1DI1USINC5ZC6AUDK7Q|D      |0PU_FMAA$T   |0PU_FM_44                    |F0PSEGYK8TC4SZPAENLCJ0UJA|                         |20,080,421,213,336 |SAP     |20,080,430,015,046 |INA    |7.0/04 |20,080,430,015,046 |SAP     |      |       |          |            |                         |     |
|  EWHPYR7KHK055KC8ZZNV0FUCB|D      |0PS_C031     |0PS_ORD_EVA                  |F0R69F4R8BHHFWPDFB2WP34NV|F2VWER3CLP85L2VXMYSFJERTN|20,041,203,072,142 |SAP     |20,050,112,070,228 |INA    |3.5/03 |20,050,112,070,228 |SAP     |      |       |          |            |                         |     |
|  EWKXEPMADDULNMY646N02YIYD|D      |0PU_C01      |80PU_O33                     |F0UDPDJH45BXXZBAJI21RLT9X|F2Z3UPI2HJ2M35HUR5RKLXGFP|20,041,008,120,319 |SAP     |20,050,324,145,129 |INA    |7.0/02 |20,050,324,145,129 |SAP     |      |       |          |            |                         |     |
|  EWLTWGLOTET8AZEQ2N2XITG9I|D      |0TB_DS15     |0TB_AM_CN_12                 |F0VA74IVK6AKLBRUHYHZ7GQL2|                         |20,050,504,092,348 |SAP     |20,050,704,130,806 |INA    |7.0/02 |20,050,704,130,806 |SAP     |      |       |          |        9998|F300CGHGXK18QHYEPM7I1SDQU|     |
|  EWU0W09G16H618PA7OHRP0CKW|D      |0BADR_C25    |80BADRDS25                   |EYYR1C81EK7U6EVUFC7AJBZQO|F13H6O6MRXYIBL2EMZWTDNMWG|20,060,926,131,723 |SAP     |20,060,926,194,322 |INA    |7.0/03 |20,060,926,194,322 |SAP     |      |       |          |            |                         |     |
|  EWUC3KLXHO61OIY42JYHWAEFN|D      |0IPM_DS03    |80IPM_DS22                   |F13SE8J48FNDYVB8HVDJKXOR7|                         |20,040,426,144,653 |SAP     |20,040,426,151,005 |INA    |3.5/03 |20,040,426,151,005 |SAP     |      |       |          |            |F38IJKHPLTE241HSPJ32F9BWZ|     |
|  EX2NJYPHQWPT2HIP1E79L1YFQ|D      |0SPL_DS14    |80SPL_DS05                   |F1C3UMMOHO75CTVTGPMB9P8RA|                         |20,050,828,074,737 |SAP     |20,051,102,152,136 |INA    |7.0/03 |20,051,102,152,136 |SAP     |      |       |          |        9998|F3GTZYL9V1XTI02DODBU40VX2|     |
|  EX6ZR1O0TNKNKOX5GCMRB2FRW|D      |0ME_POSEX    |0ME_ISM_SD_ORD_ITEX          |F1GG1PL7KF1ZV1A9VO1SZPQ3G|                         |20,041,019,071,003 |SAP     |20,041,019,072,110 |INA    |7.0/02 |20,041,019,072,110 |SAP     |      |       |          |        9998|                         |     |
|  EXO51BH5BARBAK7Q53GS2LL7T|D      |0SR_VEGUID   |2LIS_02_ITM                  |F1XLBZEC228NKWKUKEVTR8VJD|                         |20,040,406,113,748 |SAP     |20,040,406,122,054 |INA    |3.5/02 |20,040,406,122,054 |SAP     |      |       |          |        9998|                         |     |
|  EXROHMMRLR2LC1QV86N85XUHI|D      |0LIV_DS01    |2LIS_06_INV                  |F214SAJYCIJXME3ZNI29UL4T2|                         |20,050,909,063,336 |SAP     |20,060,824,170,200 |INA    |7.0/03 |20,060,824,170,200 |SAP     |      |       |          |            |F45UXMIJPWALRKAJV5RSOWRYU|     |
|  EY5TOLBV9F134TL93GRMMBGJ9|D      |0BE_INV      |0BE_INVOICE                  |F2F9Z99206IFF5YDIS6OAYQUT|                         |20,010,516,150,153 |SAP     |20,010,516,150,406 |INA    |3.0/01 |20,010,516,150,405 |SAP     |      |       |          |            |F4K04L7NDK93KC4XQFW75AE0L|     |
|  EYB435GZ7AJ44VYU1O458RT9Y|D      |0DMTDS01     |0DM_TREE_CUST_1              |F2KKDTE5Y20GF8BYGZJ6XF3LI|                         |20,021,230,094,142 |SAP     |20,021,231,070,632 |INA    |3.2/01 |20,021,231,070,632 |SAP     |      |       |          |            |F4PAJ5CRBFR4KEIION8PRQQRA|     |
|  EYG98MHCS9ZZ9LCWR1GR5X5O2|D      |0FIAP_O03    |0FI_AP_4                     |F2PPJAEJJ1HBJXQ16CVSUKFZM|                         |20,030,313,124,236 |SAP     |20,030,314,074,428 |INA    |3.2/01 |20,030,314,074,428 |SAP     |      |       |          |            |F4UFOMD4WF7ZP3WLE0LBOW35E|     |
|  EZMEP9BD9VLIA1I1LBXIVSRE3|D      |0METL_C01    |80METLDS01                   |F3VUZX8K0N2UKDV60NCKKG1PN|00EY0MKO16UTQV46BFDVJXMSR|20,040,331,112,244 |SAP     |20,040,716,082,037 |INA    |3.5/03 |20,040,716,082,037 |SAP     |      |       |          |        9998|                         |     |
|  EZVG2RF30P9N9F07JXO5T8KOF|D      |0OI_EXC05    |80OI_EXO05                   |F20683DOE30BEL6RRLDONK7U7|F44WDFC9RGQZJRDBZ937HVUZZ|20,030,918,084,751 |SAP     |20,040,402,120,746 |INA    |3.5/02 |20,040,402,120,746 |SAP     |      |       |          |            |                         |     |
|  F01OXCNOYJN0QQNYMYKMPKDY7|D      |0IC_C02      |2LIS_03_S195                 |F4B580KVPB4D131329ZOE7O9R|00U88PWZPUWC7KA3D20ZDP9CV|19,990,714,114,340 |SAP     |19,990,818,160,437 |INA    |2.0/01 |                 0 |SAP     |      |       |          |            |                         |     |
|  F02P1UZ0B659JLXK4EM2VKLGV|D      |0SR_C02      |80BBP_SC                     |F4C5CIW71XMLTYAOJQ14K7VSF|00V8D88B2HEL0FJOUI2FJPGVJ|20,080,212,044,628 |SAP     |20,080,514,063,636 |INA    |7.0/04 |20,080,514,063,636 |SAP     |      |       |          |        9998|                         |     |
|  F04NE7AO3OWE5ZP22NBLL5X9M|D      |0AFCONV_ES$T |0AFCONV                      |F4E3OV7UUGDQGC26HYQN9T7L6|                         |20,031,126,121,420 |SAP     |20,031,126,155,629 |INA    |3.5/02 |20,031,126,155,629 |SAP     |      |       |          |            |                         |     |
|  F06SY0H66GDGA1TCVDWY7DUOI|D      |0TB_DS04     |0TB_AM_CN_05                 |F4G98OECX7USKE6HAPBZW1502|                         |20,040,403,002,352 |SAP     |20,040,709,141,149 |INA    |3.5/03 |20,040,709,141,149 |SAP     |      |       |          |        9998|00ZC9DQGXRMRQVFHLHDAVIQ36|     |
|  F0ATGUUFOY4WRC4J4PQ4G6S0S|D      |0GRC_ASSERT$T|0GRC_ASSER_IS                |F4K9RIRMFPM91OHNK1564U2CC|                         |20,061,107,232,903 |SAP     |20,061,206,065,411 |INA    |3.5/03 |20,061,206,065,411 |SAP     |      |       |          |        9998|                         |     |
|  F0KG7G57TBB2I6EOCCAU40FXW|D      |0SEMRA_C5    |0BA_AN_5                     |6JIWTHZTPH6BYAK85D64AKCDF|ASNB0QBKBFK3VQW9NCE91T1YQ|20,030,121,113,049 |SAP     |20,030,310,104,542 |INA    |3.2/01 |20,030,310,104,542 |SAP     |      |       |          |            |                         |     |
|  F0LDFEY4DFG85WZUF1MN210TV|D      |0PC_C01      |0CO_PC_02                    |F4UTQ2VB46XKG9CYUD1OQOB5F|01DWQS7F4QPJMQLZ552ZQ5W8J|20,000,117,153,728 |SAP     |20,010,412,115,312 |INA    |3.0/01 |20,010,412,115,308 |SAP     |      |       |          |            |                         |     |
|  F0O93R997X8BJUNK0FC17CAKY|D      |0DBWOMIND$T  |0DBDUNS_APPENDIX_TEXT_1      |F4XPEF6FYOPNU70OFQR2VZKWI|                         |20,030,110,121,636 |SAP     |20,030,115,125,637 |INA    |3.2/01 |20,030,115,125,637 |SAP     |      |       |          |        9998|                         |     |
|  F0RPUYJ3N7HH1Q1J7NMK60V2Z|D      |0PS_DS051    |0CO_OM_NWA_2                 |F5165MGADYYTC2ENMZ1LUO5EJ|                         |20,041,208,112,912 |SAP     |20,041,208,113,052 |INA    |3.5/03 |20,041,208,113,052 |SAP     |      |       |          |            |01K96BSEEIQSIJNNXR2WU5QHN|     |
|  F0ZB2I84IKNY87QNR0ZAY8GBK|D      |0WBS_C11     |0CO_OM_WBS_3                 |F58RD65B9C5AIK3S6CECMVQN4|01RUDVHF9VX9P1CSH4FNMDBQ8|20,080,521,034,932 |SAP     |20,080,521,043,915 |INA    |7.0/04 |20,080,521,043,915 |SAP     |      |       |          |            |                         |     |
|  F123WXACY2OVZQ20ZICSUK042|D      |0FC_C04      |80FC_DS02                    |F5BK7L7JOU68A2F5ETRUJ7AFM|01UN8AJNPDY7GJO5PLT5IOVIQ|20,030,408,141,059 |SAP     |20,030,410,160,103 |INA    |3.2/01 |20,030,410,160,103 |SAP     |      |       |          |            |                         |     |
|  F1947GZWE6QGGGLF3SH5IKUX3|D      |0OI_TDC04    |0OI_TD_OIGSMV                |F5IKI4X34Y7SQSYJJ3W77858N|021NIU975HZRXA7JTVXI6PQBR|19,990,722,122,506 |SAP     |20,000,918,133,013 |INA    |2.1/01 |20,000,918,133,011 |SAP     |      |       |          |            |                         |     |
|  F1P2PO2JPNOI308Z9YWHR1BQH|D      |0HC_BPARTN   |0HC_INSPROV_ATTR             |00CVVPD93L75ENOJSENBKUJZD|                         |20,040,115,160,912 |SAP     |20,040,115,161,752 |INA    |3.5/02 |20,040,115,161,752 |SAP     |      |       |          |            |                         |     |
|  F1ZK6JV6WA0T4CG55E356YN2Z|D      |0EA_COND     |0EA_EM_COND                  |00NDCL5WA7JGFZVPNTTZ0RVBV|                         |20,040,721,083,954 |SAP     |20,040,721,084,137 |INA    |3.5/03 |20,040,721,084,137 |SAP     |      |       |          |            |02S3HX4HNLA4L629VHJHV3IHN|     |
|  F1ZP8LSRF4AO6IBKN7XDGNZZ3|D      |0IMSU_C03    |80IMS_DS03                   |00NIEN3GT1TBI5R55NO7AH87Z|02S8JZ226FJZNBXPDBDQ4SVDR|20,020,430,115,152 |SAP     |20,020,502,092,219 |INA    |3.0/02 |20,020,502,092,219 |SAP     |      |       |          |            |                         |     |
|  F23RNPC5WGI2LXP8NN86REDUZ|D      |0BPARTNER    |0BBP_PLANT_ATTR              |00RKTQMVAE0PXL4T62Z0L7M3V|                         |20,031,030,084,743 |SAP     |20,040,116,095,040 |INA    |3.5/02 |20,040,116,095,040 |SAP     |      |       |          |            |                         |     |
|  F2A157AFTANPV1TTULYSRUVLL|D      |0GN_VENDOR$T |0VENDOR_TEXT                 |00XUB8L5786D6P9ED1PMLO3UH|                         |20,020,426,061,044 |SAP     |20,020,523,120,154 |INA    |3.0/02 |20,020,523,120,154 |SAP     |      |       |          |            |                         |     |
|  F2DR1NCTUA4G296MC9CSG6158|D      |0LOM_C03     |80LOM_DS09                   |F4IH6ZBF7NV47FD6JX2BAHOB0|011K7ONJ87N3DWM6UP3M9Z9E4|20,021,025,125,619 |SAP     |20,021,025,131,045 |INA    |3.1/01 |20,021,025,131,045 |SAP     |      |       |          |            |                         |     |
|  F2EUESX91PAR5O6AYWELRCMDO|D      |0UCS_DS02    |0UC_ISU_33                   |012NKU7YFMTEHBLVHC5FL5UMK|                         |20,030,827,202,125 |SAP     |20,040,406,155,321 |INA    |3.5/02 |20,040,406,155,321 |SAP     |      |       |          |            |037DQ66JT0K2MHSFOZUYFHHSC|     |
|  F2NL3B0N7M9FOVBEEPDS7S51J|D      |0OI_TDC01    |0OI_TD_OIGSII                |01BE9CBCLJS30IQYX54M1LDAF|03G4EO9XYXIR5OXJ4SU4VX0G7|19,990,902,095,932 |SAP     |20,000,918,132,224 |INA    |2.1/01 |20,000,918,132,222 |SAP     |      |       |          |            |                         |     |
|  F2SPM0CPPHFIXW30YVNZ14KUI|D      |0RT_C16      |2LIS_40_REVAL                |01GIS1NF3EY69JILHBESUXT3E|03L8XDM0GSOUEPP5OZ4BP9G96|19,991,229,173,811 |SAP     |20,000,328,121,006 |INA    |2.0/02 |20,000,328,121,005 |SAP     |      |       |          |            |                         |     |
|  F2WE71BXYX5P603BNYCJPJWKP|D      |0HC_DS34     |0HC_PROCEDURES_DELTA         |01K7D2MNCUOCHNIW6E3DJD4TL|                         |20,040,817,160,727 |SAP     |20,040,817,160,749 |INA    |3.5/03 |20,040,817,160,749 |SAP     |      |       |          |            |03OXIEL8Q8F0MTPGE1SWDORZD|     |
|  F31Q3QDXPI1BY6F6MIE2J2KJR|D      |0SD_C05      |2LIS_01_S264                 |01PJ9RON3FJZ9TUR4Y4WCVSSN|03U9F3N8GTANF01BCLUF77FYF|19,990,730,144,235 |SAP     |20,000,229,122,525 |INA    |2.0/02 |20,000,229,122,524 |SAP     |      |       |          |            |                         |     |
|  F3JWOC16SH9TICAIZL3O0KBCP|D      |0CATS_C02    |0CA_TS_IS_2                  |002ZP1DAT11SOTJJAD4Z01WFT|027PUDBW6ESGTZQ3I0UHUDJLL|20,020,412,080,424 |SAP     |20,020,412,105,726 |INA    |3.0/02 |20,020,412,105,726 |SAP     |      |       |          |            |                         |     |
|  F3LS40YVV3THVNV6M3QNUFWDR|D      |0HOM_SAL2    |0CRM_SALES_ORDER_I           |029LA29L91C57BAR4JHHO94MN|                         |20,030,829,165,434 |SAP     |20,030,905,101,051 |INA    |3.3/01 |20,030,905,101,051 |SAP     |      |       |          |        9998|04EBFE86MF2TCHHBC770IKRSF|     |
|  F3U3NFEQ4DICEM2E3YPPYGNFU|D      |0ME_MED_PRO  |0ME_MATERIAL_ATTR            |02HWTGPFIB0ZQ9HYMEGJS9VOQ|                         |20,040,116,140,630 |SAP     |20,040,116,153,156 |INA    |3.5/02 |20,040,116,153,156 |SAP     |      |       |          |        9998|                         |     |
|  F3VZOCS4F1WTIP5UBDYRPCJMK|D      |0HE_STUDY$T  |0HE_SLC_CS_1                 |02JSUE2TSZFGUCLETTPLJ5RVG|                         |20,040,712,151,321 |SAP     |20,040,920,094,232 |INA    |3.5/03 |20,040,920,094,232 |SAP     |      |       |          |            |                         |     |
|  F45SKNJPQS4N7I0QJCCV00ZOR|D      |0DF_DS13     |0DF_IS_DFS_36                |4GK7H384MCFIC1VENNLCNP49J|                         |20,080,407,145,210 |SAP     |20,100,202,100,804 |INA    |7.0/04 |20,100,202,100,804 |SAP     |      |       |          |        9998|4GK7H3FT5B17UOEUTHNOXR2ZB|     |
|  F48KR89A04HGHX2YZT7HXI7BP|D      |0LOM_C06     |80LOM_DS04                   |00RNRXLE0O9FOEBZAL8SWZSET|02WDX9JZE203TKIJI8YBRBFKL|20,021,025,123,505 |SAP     |20,021,025,130,211 |INA    |3.1/01 |20,021,025,130,211 |SAP     |      |       |          |            |                         |     |
|  F49QQGSY7JOQHQZKXGA7Q166R|D      |0CDM_C0      |80CDM_DS03                   |02XJWI3NLH7DTEF5FW11JUEFN|052A1U28YUY1YKLPNJQKE61LF|20,040,224,123,900 |SAP     |20,040,224,124,000 |INA    |3.5/02 |20,040,224,124,000 |SAP     |      |       |          |            |                         |     |
|  F4J8O9JDEWJZC7LT4H0BF275B|D      |0EHS_AOIP$T  |0EHS_PHRASES                 |0371UAU2SU2MNV1DMWR58VFE7|                         |20,030,603,155,609 |SAP     |20,030,606,082,818 |INA    |3.3/01 |20,030,606,082,818 |SAP     |      |       |          |            |                         |     |
|  F4M3FFHHA6I1P9CPWRH02ZFKJ|D      |0HC_AT_C1    |0HC_PCS                      |039WLGS6O40P0WSAF77TWSNTF|05EMQSQS1HRD62YUMUXCR4AZ7|20,030,924,091,710 |SAP     |20,031,014,074,758 |INA    |3.3/01 |20,031,014,074,758 |SAP     |      |       |          |            |                         |     |
|  F4MM541PERP7WSNK8T32LR8H5|D      |0ISCMDS15    |0IS_IS_CM_CCEVENT_01         |03AFB5CESP7V8G34R8TWFKGQ1|                         |20,040,319,122,942 |SAP     |20,040,319,123,032 |INA    |3.5/02 |20,040,319,123,032 |SAP     |      |       |          |            |05F5GHB062YJDM9OYWJF9W3VT|     |
|  F4TGWVOWGL5NVTEJ6VZ9WVLNG|D      |0GN_VENDOR$T |0MDME_VENDOR_TEXT            |03HA2WZLUIOB7GU3PBQ3QOTWC|                         |20,060,317,151,624 |SAP     |20,050,815,175,014 |INA    |3.5/03 |20,050,815,175,014 |SAP     |      |       |          |            |                         |     |
|  F4TM9JFI13PM2A445BP5WJ5H5|D      |0ISCMDS02    |0IS_IS_CM_SUBCLAIM_01        |03HFFKQ7F189DXJONRFZQCDQ1|                         |20,080,703,080,107 |SAP     |20,080,703,082,441 |INA    |7.0/04 |20,080,703,082,441 |SAP     |      |       |          |            |05M5KWOSSEYXJ3Q8VF5IKO0VT|     |
|  F4VA138ZKFH1EDHM6OZ3XN38F|D      |0EA_SUMTP$T  |0EA_EM_SUM_TYP_TEXT          |03J374JOYCZOQ0X6P4PXRGBHB|                         |20,050,714,123,223 |SAP     |20,050,714,123,526 |INA    |7.0/02 |20,050,714,123,526 |SAP     |      |       |          |            |                         |     |
|  F4VTI26SRJ09315V5V809WUJ7|D      |0CDS_DS07    |80CDS_DS01                   |03JMO3HI5GIWEOLFOAYU3Q2S3|                         |20,030,704,082,004 |SAP     |20,030,704,082,238 |INA    |3.3/01 |20,030,704,082,238 |SAP     |      |       |          |        9998|05OCTFG3IU9KJURZVYOCY1PXV|     |
|  F4VTPOGYAG10IXRAH1KWCYT9S|D      |0AB_C02      |80AB_DS05                    |03JMVPRNODJNUL6UZHBQ6S1IO|05OD11Q91RABZRDF751913OOG|20,060,203,161,101 |SAP     |20,060,203,090,650 |INA    |7.0/03 |20,060,203,090,650 |SAP     |      |       |          |            |                         |     |
