19.04.2015                                        Dynamic List Display                                               1
----------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------
|  LANGU|LOGDPID                       |OBJVERS|VARIANT |TEXT                                                        |
|  E    |ZPAK_4C8XZ7679V2SQK1GID80S8ZDF|A      |CUSTOMER|Init. Package for Update ZO00078                            |
|  E    |ZPAK_4C8Y1EJN7FEH7H0GT1EWOJPQR|A      |CUSTOMER|Delta Package for Update by ODS ZO00078                     |
|  E    |ZPAK_4C91XMB6ANFUSBGGT3Z44M3WD|A      |CUSTOMER|Full Package (repair) for Update by ODS ZO00078             |
|  E    |ZPAK_4CBQ469CSVFK3CZIBXWU8007G|A      |CUSTOMER|Test 01                                                     |
|  E    |ZPAK_4CBXZ852ENZI6VMV4PKCFUQKS|A      |CUSTOMER|ZMATBTCH                                                    |
|  E    |ZPAK_4CCENK8O6DBSLHTZ4KM01U77W|A      |CUSTOMER|Test 02                                                     |
|  E    |ZPAK_4CCRS1529F64ERH0QKZ9QA424|A      |CUSTOMER|Test 03                                                     |
|  E    |ZPAK_4CCRSFNE2S6BLC7JRDEGPZOR0|A      |CUSTOMER|Test 04                                                     |
|  E    |ZPAK_4CHWB3FMRN823B3XEURHNNTOS|A      |CUSTOMER|MANUAL DELTA INIT                                           |
|  E    |ZPAK_4CKR7Q1RN2ICJ6RREN4CC95Q5|A      |CUSTOMER|Manual 2011 Reload from 8ZO00060                            |
|  E    |ZPAK_4CMQQPEERUNSE71ZCIUOQOSNN|A      |CUSTOMER|Manual Full Load from ZO00012 to ZC00121 - Selection 2010   |
|  E    |ZPAK_4CP72V4N11MV0C65QVF3DNU4D|A      |CUSTOMER|SEM Reload Manual Delta Package for Update by ODS ZO00060   |
|  E    |ZPAK_4CQJSN11BHKGJQ57BX581N399|A      |CUSTOMER|Maestro Delta Package for Update by ODS ZO00078             |
|  E    |ZPAK_4CSAY54YQX37R1DNJ7B2DHPN0|A      |CUSTOMER|2LIS_12_VCITM-DELTA INIT                                    |
|  E    |ZPAK_4CSAZ86N4TFXFM8T717HHH6OC|A      |CUSTOMER|2LIS_12_VCITM-DELTA PULL                                    |
|  E    |ZPAK_4CSSBX4CGWHC8D0TJYY76X6HZ|A      |CUSTOMER|P1684 SIR 119850 Delta Intialization w/o Data               |
|  E    |ZPAK_4CT092CGZ1X6T0R7VX8M55AGT|A      |CUSTOMER|Manual Full Load for 8ZC00069 to ZO00078                    |
|  E    |ZPAK_4CT100AQDL8S18CKF36PO36SN|A      |CUSTOMER|P1684-Delta Init w/o Data SD: Order Delivery (2LIS_11_V_SSL)|
|  E    |ZPAK_4CT6YGPI4H38IV6WF9B54W3DZ|A      |CUSTOMER|P1684 SIR 119850 FullUpdate                                 |
|  E    |ZPAK_4CTFQKF8O744H1W7B3JU0C2S3|A      |CUSTOMER|Full Package for Update by ODS ZO00078                      |
|  E    |ZPAK_4CTFQKULQ4BJIAZ3MROIKG07N|A      |CUSTOMER|Init. Package for Update by ODS ZO00078                     |
|  E    |ZPAK_4CTFQL9YS1IYJK1ZYFT74JXN7|A      |CUSTOMER|Delta Package for Update by ODS ZO00078                     |
|  E    |ZPAK_4CTTD9WQHBTSUH8S9PCCAU8MF|A      |CUSTOMER|2LIS_12_VCITM-Full Update P1684                             |
|  E    |ZPAK_4CTUZYH9C4CSJO8T3F7HL3487|A      |CUSTOMER|P1684-02-Delta Init w Data SD:Order Delivery (2LIS_11_V_SSL)|
|  E    |ZPAK_4CU7LQ9M01VLPXUEDS1RM1U7B|A      |CUSTOMER|P1684 SIR 119850-02-Delta Intialization w Data              |
|  E    |ZPAK_4CVEIE02JVTP6RAD935ZJZ7S7|A      |CUSTOMER|P1684 SIR 119850 Delta Update                               |
|  E    |ZPAK_4CVEL9P6J0W6N1UK0YRRAHVS7|A      |CUSTOMER|P1684 SIR 119850 Delta Update                               |
|  E    |ZPAK_4CVHIXJ45600BWJ7Y04SCM5FW|A      |CUSTOMER|Manual Delta Init  with  from 8ZO00089                      |
|  E    |ZPAK_4CVVKGIWGAKJEF6CTY5AOZQKD|A      |CUSTOMER|Manual ALE Semi-Finished Item Attr (ZSEMIFIN)               |
|  E    |ZPAK_4CVVOUF27KT29QYKRY9PDDCFX|A      |CUSTOMER|Manual ALE Semi-Finished Item Text (ZSEMIFIN)               |
|  E    |ZPAK_4CW71P8QUO4OTM049ZN2SK9HO|A      |CUSTOMER|Data from Mike 01                                           |
|  E    |ZPAK_4CW7STNILXEM4C66E765666NB|A      |CUSTOMER|Manual Delta Update from 8ZO00089                           |
|  E    |ZPAK_4CW92AL9VDY9UAYTIS4RKVFNW|A      |CUSTOMER|Data from Mike 02                                           |
|  E    |ZPAK_4CWA7Z3UUAZE4RFG2JQ4W0Z0D|A      |CUSTOMER|Maestro ALE Semi-Finished Item Attr (ZSEMIFIN)              |
|  E    |ZPAK_4CWA9309C1QXVUGEDPVX48AWT|A      |CUSTOMER|Maestro ALE Semi-Finished Item Text (ZSEMIFIN)              |
|  E    |ZPAK_4CWILJVGLI7AXNY1L30V2W5CJ|A      |CUSTOMER|Maestro Delta 0CUSTOMER_ATTR_Repair                         |
|  E    |ZPAK_4CWMT41AADOJFOM0YQ01HT1CC|A      |CUSTOMER|Date from Mike 03 - Friday 2/25/09 @ 14:20                  |
|  E    |ZPAK_4CYI0EZC2LM9IW52EVNSI8IDO|A      |CUSTOMER|Manual Disputes - load missed files - 11/04/2009            |
|  E    |ZPAK_4CYJV7FVGB2X0M78Z2HJV4LJG|A      |CUSTOMER|Test20090224-01                                             |
|  E    |ZPAK_4CYJZGFD3HG4ZJK56V44490Y4|A      |CUSTOMER|Test20090224-02                                             |
|  E    |ZPAK_4D21X2IVH13DRQ015KA0CAASN|A      |CUSTOMER|Copy Manual ALE Delta Sales Order Item Data (2LIS_11_VAITM) |
|  E    |ZPAK_4D24S0IHI3SVQCZA15TMIFHN0|A      |CUSTOMER|Maestro from SNP 9AMALA ZO00059 (CurMonth/Wk) Selective     |
|  E    |ZPAK_4D3AKI8TRCHW8EHD46LQJPEKS|A      |CUSTOMER|Sunday 03/08                                                |
|  E    |ZPAK_4D4E56QUUL1DE1TXAGYCC3D3N|A      |CUSTOMER|Manual Delta Update for ZO00077 to Data Targets             |
|  E    |ZPAK_4D4GN2AOY1MCLD3TUM5O51ZWZ|A      |CUSTOMER|Manual Delta Package for Update by ODS ZO00078              |
|  E    |ZPAK_4D5QQGPNT4PAZHGUB58HB8CNG|A      |CUSTOMER|Sunday 3/15                                                 |
|  E    |ZPAK_4D5YTLMNTZS2T10K71L8HIFPO|A      |CUSTOMER|P1728 test Manual Load for 0GL_ACCOUNT Attributes           |
|  E    |ZPAK_4D80N5OW13VH5S68HP7W8WPHO|A      |CUSTOMER|Sunday 03/22                                                |
|  E    |ZPAK_4D8QB11BW0RLKZII8O113FOK3|A      |CUSTOMER|Manual Full Update from ZO00100 to ZC00140                  |
|  E    |ZPAK_4D8URG6HD43J2SIHL240NYGWJ|A      |CUSTOMER|8ZO00100->ZC00140-Recast 2009 Manual                        |
|  E    |ZPAK_4D8VAKIG4PYO78BBYAEUIGMQB|A      |CUSTOMER|Manual Load ZMATPBTCH ALE                                   |
|  E    |ZPAK_4D8WLDWWWEQ42CS0SZKNSZOYB|A      |CUSTOMER|Manual Load ZMATPVENP ALE                                   |
|  E    |ZPAK_4D8X6TO5Z1UWH0UV2OSE0COWJ|A      |CUSTOMER|Maestro Load ZMATPBTCH ALE                                  |
|  E    |ZPAK_4D8X7Q3Q15IN46Z3PMO8GN9QR|A      |CUSTOMER|Maestro Load ZMATPVENP ALE                                  |
|  E    |ZPAK_4D9OCHWU2S7L70VSKV0AAL5IF|A      |CUSTOMER|Manual Delta testing                                        |
|  E    |ZPAK_4D9P88JGURYGSCMB3B0WY064Z|A      |CUSTOMER|Manual  Load ZMATPBTCH Delta init                           |
|  E    |ZPAK_4D9SGD6ICMTATGING4SA1CLKT|A      |CUSTOMER|Maestro Load ZMATPBTCH Delta                                |
|  E    |ZPAK_4D9SGXG8DY3MYXUAUGYOKJ7LP|A      |CUSTOMER|Manual Load ZMATPBTCH Delta                                 |
|  E    |ZPAK_4DA2WKRWYY7A8OEH4GSURQEXF|A      |CUSTOMER|ZO00100. Period:2012-01-Manual                              |
|  E    |ZPAK_4DA8SV490BLM05O5XDF4WCH03|A      |CUSTOMER|ZO00100. Period:2012-02-Manual                              |
|  E    |ZPAK_4DAAOG17KH6X4ZVT90SW6VXH9|A      |CUSTOMER|ZO00100. Period:2012-03-Manual                              |
|  E    |ZPAK_4DAEZBEBL9U3YWL5P6FHTA3I5|A      |CUSTOMER|ZO00100. Period:2008-04to06-Manual                          |
|  E    |ZPAK_4DAH7JGIYVL7XNS0BHFEWLQFN|A      |CUSTOMER|ZO00100. Period:2008-07to09-Manual                          |
|  E    |ZPAK_4DALR2MJ15SPWXV84V82ZFQXF|A      |CUSTOMER|ZO00100. Period:2008-10to12-Manual                          |
|  E    |ZPAK_4DBK1RBQ5V8HW3LEQ1Q0ALWCZ|A      |CUSTOMER|Manual Full Load from 8ZC00140 into ZO00078                 |
|  E    |ZPAK_4DBXDDUJJLD0L7HZ8Q03861J1|A      |CUSTOMER|MANUAL Full load repair FROM S540                           |
|  E    |ZPAK_4DC1VMI06ZCRSL4SGDOSXIP8D|A      |CUSTOMER|Manual Load Hyperion Balance Calculations Jan               |
|  E    |ZPAK_4DCHGJW9OEHJNK0DJHMO6DO2V|A      |CUSTOMER|Manual Full Repair Request from 8ZO00084                    |
|  E    |ZPAK_4DDA0O3JFGNG4IUCDU7CAUOFX|A      |CUSTOMER|Maestro ALE GATP/DP LiveCache BKUP from ZPAATP (KS00064)    |
|  E    |ZPAK_4DDA1APR9CKKYW3XKD3HWMWCD|A      |CUSTOMER|Manual ALE GATP/DP LiveCache BKUP from ZPAATP (KS00064)     |
|  E    |ZPAK_4DDA4GNKIML398LO4BTN1RUPP|A      |CUSTOMER|Maestro ALE from ZPAATP Allocation History Selective (CurWk)|
|  E    |ZPAK_4DDA4XQ2NITSNBTL350XE4ZZX|A      |CUSTOMER|Maestro ALE from ZPAATP GATP/DP Forecasts Selective (CurWk) |
|  E    |ZPAK_4DDADC4AHE3ENDY18EKHUO843|A      |CUSTOMER|Manual ALE from ZPAATP Allocation History Selective (CurWk) |
|  E    |ZPAK_4DDADLXMPLU0G6SOOTK6P6L1V|A      |CUSTOMER|Manual ALE from ZPAATP GATP/DP Forecasts Selective (CurWk)  |
|  E    |ZPAK_4DEZEAB2RZEF8ZK0Y9VZMEHBX|A      |CUSTOMER|Manual Delta Update 8ZC00140 into ZO00077 Hyperion Journal  |
|  E    |ZPAK_4DFA6US5T6E89C3KTTR8YEHAR|A      |CUSTOMER|Manual Reload from 8ZO00060                                 |
|  E    |ZPAK_4DHKHTA54S8D2PFV6ML64ZL0N|A      |CUSTOMER|Delta Load From S540 - Eloy                                 |
|  E    |ZPAK_4DJYD4ITN8ONOLR1WGLY6MBEL|A      |CUSTOMER|Inventory Snapshot - Manual                                 |
|  E    |ZPAK_4DJYIKCT62KUVFBJSU9W6JWGC|A      |CUSTOMER|INIT1_CUMU2                                                 |
|  E    |ZPAK_4DJZLNQNA447LASSXF7QEGNIK|A      |CUSTOMER|INIT1_CUMU again                                            |
|  E    |ZPAK_4DJZY3FQZVPFNWHY6SY3B13Y5|A      |CUSTOMER|Inventory Adjs - Snapshot                                   |
|  E    |ZPAK_4DK10K719M9FUZC4DWRX7DDML|A      |CUSTOMER|Inventory Adjs - Negations                                  |
|  E    |ZPAK_4DK40DVN24HBAKAFIJE1V47CT|A      |CUSTOMER|Full Package for Update by ODS ZO00013                      |
|  E    |ZPAK_4DK40EB041OQBTDBU7IQF84SD|A      |CUSTOMER|Init. Package for Update by ODS ZO00013                     |
|  E    |ZPAK_4DK40EQD5YW5D2G85VNEZC27X|A      |CUSTOMER|Delta Package for Update by ODS ZO00013                     |
|  E    |ZPAK_4DKBKX8SFTBLCNNJSTQYSRDHV|A      |CUSTOMER|Inventory FIX - Negation Recs                               |
|  E    |ZPAK_4DKGAO0RZRP4Q7CX2FR3XAQF1|A      |CUSTOMER|Delta ODS14 into Cubes 29 and 40 - negation records         |
|  E    |ZPAK_4DKGWRGNJ3RLKDELBU6P4PRUL|A      |CUSTOMER|ZO00011 - Delta to load Cubes 28, 39.                       |
|  E    |ZPAK_4DKMT2KEG2N42JNBGDMXPA7GD|A      |CUSTOMER|Delta ODS14 into Cubes 29 and 40 - shapshot                 |
|  E    |ZPAK_4DKMV3BQ1U9TI1VEQ5T8XW1ML|A      |CUSTOMER|Delta ODS13 into Cubes 30 and 41 - snapshot                 |
|  E    |ZPAK_4DL98VOO2VF4ZC07UP7Y8ZH31|A      |CUSTOMER|Reinitialization-4/18/2009-InventoryFix                     |
|  E    |ZPAK_4DM0PTC27S5RCZHUAV0BSD4PF|A      |CUSTOMER|2Reinitialization-4/18/2009-InventoryFix                    |
|  E    |ZPAK_4DMA1JWD6P6FAX43HHEZ3S6X8|A      |CUSTOMER|Manual Update                                               |
|  E    |ZPAK_4DN1FSWNPRHBNM5Y8CKQCWDN0|A      |CUSTOMER|Test Load                                                   |
|  E    |ZPAK_4DN31UBTSB2P6DHTKR50D8SVB|A      |CUSTOMER|Manual Full update local file to zo00114 US data            |
|  E    |ZPAK_4DNDRLW3HKB0GAJAAZ877HQ1F|A      |CUSTOMER|INIT - ZO00011 - All Targets                                |
|  E    |ZPAK_4DNE6UOE5RA36O1Z6YHHJTZPV|A      |CUSTOMER|ZO00109 > ODS11 - Manual                                    |
|  E    |ZPAK_4DNMXOTQAHVGWCAOW6SW4239V|A      |CUSTOMER|ZO00109 > ODS13&14 - Manual                                 |
|  E    |ZPAK_4DNN6ML4JZ8D4IZPBKV9ACB2R|A      |CUSTOMER|INIT ZO00013 - MANUAL -Apr/30/2009                          |
|  E    |ZPAK_4DNN83XG89ZKH21XUD4J3ZE37|A      |CUSTOMER|INIT ZO00014 - All Targets - May/01/09                      |
|  E    |ZPAK_4DNOZSOD5TUJO8XBLP0R04I6R|A      |CUSTOMER|Delta ZO00013>CUBES147,150                                  |
|  E    |ZPAK_4DNP1ANQF0EVKNLWLZH1NXHCJ|A      |CUSTOMER|Delta ZO00014>CUBES146,149                                  |
|  E    |ZPAK_4DNP29FS9OPEWPO3142N6TO2B|A      |CUSTOMER|Delta ZO00011>CUBES145,148                                  |
|  E    |ZPAK_4DNWK55IPKWGN12X4LU173MT9|A      |CUSTOMER|MANUAL ZO00014>CUBES146,149                                 |
|  E    |ZPAK_4DNWKVM00ROCSO2L85WBTV7LP|A      |CUSTOMER|MANUAL ZO00013>CUBES147,150                                 |
|  E    |ZPAK_4DNZRL879OTWMLK0JEORWMXX9|A      |CUSTOMER|MANUAL ZO00011>CUBES145,148                                 |
|  E    |ZPAK_4DOAZBXLJNACZSB9Z0ECEADJN|A      |CUSTOMER|ZO00109 > ODS14 - Manual                                    |
|  E    |ZPAK_4DOPKBN7M486ZQCVYFSO32SR7|A      |CUSTOMER|Manual P1684 GCG ES-FR-BX History Load                      |
|  E    |ZPAK_4DPQRQ80MIVLLYQ5LKH5RBY8J|A      |CUSTOMER|Maestro Full Update by ZO00100 To Data Targets - Hyperion JE|
|  E    |ZPAK_4DPTX2QHQDSLV2FXFTQCCHRF7|A      |CUSTOMER|Maestro Delta Package for Update by ODS ZO00078 - HyperionJE|
|  E    |ZPAK_4DPUFS66ECLSEPV0PXJIH9YQB|A      |CUSTOMER|Maestro Delta Update by ZO00077 to Data Targets - HyperionJE|
|  E    |ZPAK_4DPUGB5VUKT2PDXCSXEQ0JMKZ|A      |CUSTOMER|Maestro Delta Update by ZC00140 into ZO00077 - Hyperion JE  |
|  E    |ZPAK_4DTUVJJONQJRRPIA2JS0WTOHP|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00060                |
|  E    |ZPAK_4DVNTU041BEEIUJ4BIPKFKAHF|A      |CUSTOMER|Manual P1684 GCG Osterode History Load                      |
|  E    |ZPAK_4DWL3B5VDHQZXWUOTP3KX9HDP|A      |CUSTOMER|Manual Full Load from ZO00012 to ZC00121 - Selection 2009   |
|  E    |ZPAK_4DX4I6KSQIQ9IOKK15QDAIMNX|A      |CUSTOMER|2LIS_11_VAHDR - INIT w/o Data                               |
|  E    |ZPAK_4DX4IMD7PNCPT0JS0YJLYJZNH|A      |CUSTOMER|2LIS_12_VCHDR - INIT w/o Data                               |
|  E    |ZPAK_4DX4J08HY4JSFPNYK8RS43O71|A      |CUSTOMER|2LIS_11_VASTI - INIT w/o Data                               |
|  E    |ZPAK_4DX4JDW3NN55JS8OXOXLZLE0T|A      |CUSTOMER|2LIS_11_VASTH - INIT w/o Data                               |
|  E    |ZPAK_4DX4JQOZ9BBOLCNMNSU2QV8ZH|A      |CUSTOMER|2LIS_11_VASCL - INIT w/o Data                               |
|  E    |ZPAK_4DX4KQ42OVFCHAC5KFMP3XBUL|A      |CUSTOMER|2LIS_08TRTK - INIT w/o Data transfer                        |
|  E    |ZPAK_4DX4L1MV4RZMF3IEBJ546VEIL|A      |CUSTOMER|2LIS_08TRTLP - INIT w/o Data transfer                       |
|  E    |ZPAK_4DX5UZ8X21EY7IFQHV4KPQZWD|A      |CUSTOMER|Manual VCITM Delivery Item Delta                            |
|  E    |ZPAK_4DYYBJDDM6W4EUZEVS4V477EL|A      |CUSTOMER|TEST                                                        |
|  E    |ZPAK_4DYYJKH3G3TV5XVAJ5YTX4A4D|A      |CUSTOMER|TEST                                                        |
|  E    |ZPAK_4DZ8544J7CO3N50BD599XPVKJ|A      |CUSTOMER|Manual Full Load from ZO00077 to  ZC00143 - Selective       |
|  E    |ZPAK_4E0WGFH9D1FBSCB7U6HL0YECN|A      |CUSTOMER|Manual Full update local file to zo00114 Canada data        |
|  E    |ZPAK_4E20Y0M8VMSONTK4L383VT9N0|A      |CUSTOMER|Manual ALE DP LC BKUP ZPLADP01 (KS00173) Sls Hist Selective |
|  E    |ZPAK_4E2EIIGVNCRADVC88IEGPO3KC|A      |CUSTOMER|Manual from DP ZPLADP01 ODS ZO00066 - Selective Forecasts   |
|  E    |ZPAK_4E38EQY9TZ32J2SX65G66GCGC|A      |CUSTOMER|Maestro ALE DP LC BKUP ZPLADP01 (KS00173) Sls Hist Selective|
|  E    |ZPAK_4E3BFJJJXX59O7FEC3EVYSZL3|A      |CUSTOMER|Full Rpr Request for 84 ODS P1684 Test                      |
|  E    |ZPAK_4E3LGRUP8T35IYP3HJ8SHUDJG|A      |CUSTOMER|Manual History Rebates - Load for Price Letter              |
|  E    |ZPAK_4E3LU3AKQM2V3UMVP3D82G8I4|A      |CUSTOMER|Manual History Rebates - Load for Bonus Rebates             |
|  E    |ZPAK_4E3LULFHIBC432K1H2W7T37D8|A      |CUSTOMER|Manual History Rebates - Load for Gifts                     |
|  E    |ZPAK_4E3LUXDN053T24T6JUJBG57GS|A      |CUSTOMER|Manual History Rebates - Load for Leases                    |
|  E    |ZPAK_4E3LV9BSHYVI172BMM6F377KC|A      |CUSTOMER|Manual History Rebates - Load for Meetcomp                  |
|  E    |ZPAK_4E3LVI2Q3DLK8V7Q9UUEJFQX8|A      |CUSTOMER|Manual History Rebates - Load for Indirect Sales            |
|  E    |ZPAK_4E3M4MTFF3UJGHCVZSRJRT0YV|A      |CUSTOMER|Manual Current Rebates - Load for Price Letter              |
|  E    |ZPAK_4E3MPR42DBFD0KN5KERC1XPN0|A      |CUSTOMER|Manual from DP ZPLADP01 ODS ZO00066 - Selective Sales Hist  |
|  E    |ZPAK_4E3MQQYIUSQFXREKSPOMZ3PXO|A      |CUSTOMER|Maestro from DP ZPLADP01 ODS ZO00066 - Selective Sales Hist |
|  E    |ZPAK_4E3N4CUS5P9VVBTCY6ZS8DTZG|A      |CUSTOMER|Maestro from DP ZPLADP01 ODS ZO00066 - Selective Forecasts  |
|  E    |ZPAK_4E4VT8ZYY72C9Z82ESY47T0ZH|A      |CUSTOMER|Manual Full Load Repair 2LIS_11_VAKON                       |
|  E    |ZPAK_4E581IHD9CWA20KEUBO6UET5Z|A      |CUSTOMER|Manual Current Rebates - Load for Gifts                     |
|  E    |ZPAK_4E5RSZZZT81H0EV9XBJQOGLK7|A      |CUSTOMER|Test Load Hierarchies                                       |
|  E    |ZPAK_4E5VARHFUTKUK0EH95FD09TEV|A      |CUSTOMER|Manual Current Rebates - Load for Meetcomp                  |
|  E    |ZPAK_4E5VCMWQAK4U1V4CH1Z59IJON|A      |CUSTOMER|Manual Current Rebates - Load for Indirect Sales            |
|  E    |ZPAK_4E5VE4GQHTHQX0Q15OARD7LEV|A      |CUSTOMER|Manual Current Rebates - Load for Bonus Rebates             |
|  E    |ZPAK_4E5VF43IGC74BKY0855Q0BMZR|A      |CUSTOMER|Manual Current Rebates - Load for Leases                    |
|  E    |ZPAK_4E62CGJ20F37L5JK39D9A0W7N|A      |CUSTOMER|Manual ALE Delta Sales Order Schedule (2LIS_11_VASCL)       |
|  E    |ZPAK_4E62D9J6FJRCHCVYPIA93QNMB|A      |CUSTOMER|Manual ALE Delta Item Status Sales Doc (2LIS_11_VASTI)      |
|  E    |ZPAK_4E62F9NFZEVHUI7NE5TYH5XCJ|A      |CUSTOMER|Manual ALE Delta  Sales Order Header (2LIS_11_VAHDR)        |
|  E    |ZPAK_4E62FYTU4U14WDYMIPI7FLPUB|A      |CUSTOMER|Manual ALE Delta Sales Order Header Status(2LIS_11_VASTH)   |
|  E    |ZPAK_4E62I0FVUG2OEECIFTXVSFEVN|A      |CUSTOMER|Manual ALE Delta Shipment Header Data(2LIS_08TRTK)          |
|  E    |ZPAK_4E62PWNX3DCIJTD7V6X6ZTYXF|A      |CUSTOMER|Manual ALE Delta Delivery Header Data (2LIS_12_VCHDR)       |
|  E    |ZPAK_4E63HB1ZTAAW8TTMXJBNIBLSJ|A      |CUSTOMER|Manual ALE Delta Shipment Delivery Item(2LIS_08TRTLP)       |
|  E    |ZPAK_4E7MKZ2HMIE83U9JUXP5WUCYB|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00084        |
|  E    |ZPAK_4E7ML6R0L43QQDPPP01FYT2QB|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00086        |
|  E    |ZPAK_4E7N6FHF0BT9KX9RX2X87T0YB|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00089        |
|  E    |ZPAK_4E7N6LO6A7ATL2XSMAT4BDZPV|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00085        |
|  E    |ZPAK_4E7N8BBGAOQPN8PMU3GW86A6R|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00099        |
|  E    |ZPAK_4E7N8H2UIN0UM5AR7N83RNBIR|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00087        |
|  E    |ZPAK_4E7OVPHLP0928JYYDMM0EWETV|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00088        |
|  E    |ZPAK_4E7OW1FR6U0R7M83GE941YEXF|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00090        |
|  E    |ZPAK_4E7OW81VIMPQ90Z0HA9OPNB4J|A      |CUSTOMER|Manual Delta Init w/o data transfer from ODS ZO00091        |
|  E    |ZPAK_4E7OX4WSMNKVXG65FWA7Q1TEB|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00088                |
|  E    |ZPAK_4E7OXF5HWSIWRI3P7ZEL4O3RN|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00089                |
|  E    |ZPAK_4E7OY90VNCY575QJWWIC8B40J|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00099                |
|  E    |ZPAK_4E7OYBL1YW6NEO7XUXAFKYOLV|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00085                |
|  E    |ZPAK_4E7OYD2TNMEM1202ZRQTJCFMB|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00084                |
|  E    |ZPAK_4E7OYF7MX8FP7BEKM4E8BW2S3|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00087                |
|  E    |ZPAK_4E7OYHRT8RO7ETVYK56BOJNDF|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00086                |
|  E    |ZPAK_4E7OYKBZKAWPMCDCI5YF177YR|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00090                |
|  E    |ZPAK_4E7OYMW5VU57TUUQG6QIDUSK3|A      |CUSTOMER|Manual Repair Full for Update by ODS ZO00091                |
|  E    |ZPAK_4E9ILQM2IWDYKWK9S2YY6X443|A      |CUSTOMER|Full Repair  package for update by ODS ZO00001              |
|  E    |ZPAK_4EC5FQBA9I9684OAZNQHPAWPF|A      |CUSTOMER|Manual ALE PRD 2LIS_02_ITM Repair Full                      |
|  E    |ZPAK_4EF8LHB3589H9AM1ISJBWG07N|A      |CUSTOMER|Manual ALE Indicator for Picking Control Text               |
|  E    |ZPAK_4EF8M5UFPRLZRAQO5U0K0PWK3|A      |CUSTOMER|Manual ALE Warehouse Number / Warehouse Complex Text        |
|  E    |ZPAK_4EF8MVVJQZ9X4LGU2YGL8GJ6B|A      |CUSTOMER|Manual ALE Item Type Text                                   |
|  E    |ZPAK_4EFKMVHNKLJRVZSTTR78F9UDV|A      |CUSTOMER|Manual Full Load                                            |
|  E    |ZPAK_4EFWHBPFPBFYJTJQMU82KMBRN|A      |CUSTOMER|Manual Full Update                                          |
|  E    |ZPAK_4EGHSAB8HH94T451EEEV6AVPV|A      |CUSTOMER|Manual Full Load                                            |
|  E    |ZPAK_4EH4B1SJ1HQ9CES7ZYG2VRCWJ|D      |CUSTOMER|Init-Package for updating ODS 0WEB_O01                      |
|  E    |ZPAK_4EH4B207KGBYV1BO5SIF5TBMB|D      |CUSTOMER|Full Package for Update by ODS 0EM_DS03                     |
|  E    |ZPAK_4EH4B27W3EXODNV4BMKRFVAC3|D      |CUSTOMER|Full Package for Update by ODS 0EM_DS03                     |
|  E    |ZPAK_4EH4B2FKMDJDWAEKHGN3PX91V|D      |CUSTOMER|Init. Package for Update by ODS 0EM_DS03                    |
